renda_mensal,idade,score_credito,tempo_emprego_anos,divida_renda_ratio,num_emprestimos_ativos,historico_atraso,valor_emprestimo,renda_anual,cor_favorita_cod,num_pets,altura_cm,dia_nascimento,codigo_postal,feature_constante,feature_quase_cte,aprovado
6319,24,541,8.0,0.55,6,0,6041,75984,3,0,171.6,8,87395,5,0,1
3219,45,477,3.6,0.255,0,0,6268,39050,0,0,161.6,20,23153,5,0,1
4753,26,873,1.3,0.202,1,0,5720,57956,1,2,171.2,15,52077,5,0,1
6870,45,638,9.3,0.765,1,0,5722,82565,0,3,165.3,30,37013,5,0,1
5144,23,356,6.5,0.739,2,0,2053,61613,5,0,163.6,4,16690,5,0,1
6790,46,621,19.8,0.366,0,0,10302,80986,5,0,175.9,18,97251,5,0,1
2828,34,450,0.8,0.677,3,0,13901,33319,0,1,172.5,13,71053,5,0,0
5440,33,808,1.3,0.362,5,1,26868,64200,3,0,169.4,22,76277,5,0,0
2104,40,729,1.2,0.34,1,0,16128,25690,3,2,175.9,22,86967,5,0,0
4597,48,526,7.9,0.125,4,1,15482,55392,7,0,157.9,1,17181,5,0,1
2857,20,296,1.0,0.341,2,0,10268,34167,5,0,158.7,28,41305,5,0,0
3161,38,712,0.3,0.43,2,0,1978,37802,1,0,166.7,8,17731,5,0,1
10318,43,415,32.7,0.018,3,0,10138,123315,4,0,169.0,19,69175,5,0,1
9459,53,331,0.1,0.355,2,0,8865,113755,3,0,177.6,17,82559,5,0,1
7083,59,459,9.0,0.625,4,0,18469,84695,9,3,163.7,10,10910,5,0,0
2551,54,324,2.3,0.544,2,0,12758,30480,3,1,163.9,1,47470,5,0,0
4064,39,281,9.2,0.508,7,0,7303,48212,7,0,180.9,1,57341,5,0,0
10176,59,482,4.0,0.728,1,0,38813,121644,4,0,159.2,21,97718,5,0,1
5350,29,882,11.6,0.014,2,1,15974,64665,2,2,180.2,5,66850,5,0,1
19763,59,258,13.0,0.446,3,0,10634,237712,9,0,170.1,1,39390,5,0,1
6222,30,743,0.0,0.63,1,0,11663,74045,3,1,162.2,21,74229,5,0,1
5515,28,360,0.4,0.433,1,0,8509,66477,0,2,159.0,23,73891,5,0,0
4082,33,483,1.4,0.259,3,1,8210,48614,5,1,168.1,21,14038,5,0,1
5324,25,305,5.5,0.109,2,0,1427,63638,9,2,176.5,25,38215,5,0,1
4485,57,304,11.0,0.71,1,0,3896,54420,3,1,169.9,20,95365,5,0,0
7516,57,638,3.1,0.377,4,1,5256,90048,5,1,179.2,13,42899,5,0,1
8725,62,427,4.7,0.702,2,1,11620,104552,1,0,178.9,9,53016,5,0,0
3066,19,899,1.0,0.469,1,0,2161,35971,4,2,178.1,16,32246,5,0,1
2211,47,781,8.2,0.539,2,0,5340,26363,8,3,178.5,28,59304,5,0,1
1633,47,517,17.1,0.643,3,1,4820,19283,7,1,164.7,8,28862,5,0,0
6666,29,663,1.6,0.527,1,1,8896,80221,2,0,177.8,14,67826,5,0,0
2535,27,798,3.4,0.318,0,0,11643,30148,0,3,191.3,29,32500,5,0,1
1350,61,671,0.5,0.411,1,0,4833,16811,9,0,179.8,17,92224,5,0,1
6205,28,255,4.1,0.642,0,0,5119,74658,2,1,166.1,29,91818,5,0,0
21934,32,824,3.5,0.299,1,0,4702,263306,7,2,164.2,4,12519,5,0,1
4896,33,212,0.8,0.31,2,0,5930,59103,2,0,171.1,7,16112,5,0,0
8128,34,639,2.9,0.077,1,0,7778,97636,4,1,177.7,17,10992,5,0,1
5162,43,217,2.0,0.732,4,1,23204,62307,1,1,171.8,28,15647,5,0,0
4631,19,893,3.7,0.073,1,1,3604,55498,0,0,158.9,24,17597,5,0,1
8530,67,312,4.4,0.519,2,0,32881,102315,9,3,177.6,16,74167,5,0,0
4129,29,428,0.0,0.331,0,0,3019,49145,4,2,179.4,14,67170,5,0,1
5770,68,370,7.2,0.324,0,0,17391,68883,4,4,161.2,16,35633,5,0,1
5961,43,494,6.2,0.544,5,0,5537,72182,5,1,179.6,27,26854,5,0,0
3291,40,388,2.3,0.054,0,0,3909,39725,1,2,171.2,2,79102,5,1,1
8912,35,625,0.3,0.475,0,0,23237,106174,8,0,174.9,24,51472,5,0,0
4424,49,278,7.0,0.618,1,0,8650,53616,1,1,175.0,15,78821,5,0,0
3123,66,857,15.5,0.663,0,0,8389,37538,1,0,172.9,11,87565,5,0,1
6781,55,381,1.4,0.136,1,1,6492,80975,4,1,166.0,13,88382,5,0,0
2866,64,698,2.0,0.718,1,0,5088,35284,8,0,175.0,4,88615,5,0,1
4998,20,270,1.0,0.525,3,0,7034,60605,3,0,170.5,24,84087,5,0,0
4887,55,447,4.3,0.705,1,1,613,59021,5,1,173.3,1,90636,5,0,1
9428,20,345,0.8,0.388,1,0,1839,113215,1,2,167.3,15,78813,5,0,1
6534,47,817,2.2,0.434,3,0,11090,78578,3,1,174.0,12,29015,5,0,1
4841,18,495,6.0,0.735,2,0,20873,57008,8,1,170.0,21,11757,5,0,0
8027,47,781,4.1,0.72,3,1,24121,96698,1,0,160.0,9,42085,5,0,1
11317,62,669,2.4,0.359,1,0,3768,135894,0,0,175.4,7,70118,5,0,1
6868,49,705,2.7,0.22,0,0,9454,82537,3,0,180.8,3,31863,5,0,1
4945,45,392,4.1,0.315,0,0,1401,59450,3,1,174.1,16,36098,5,0,1
2237,38,267,0.0,0.31,1,0,6117,26609,0,0,168.3,4,56220,5,0,0
2593,63,693,0.4,0.229,6,0,15661,30641,3,0,174.1,26,25295,5,0,1
4092,30,251,10.7,0.215,0,0,7990,49150,2,2,163.4,23,48555,5,0,1
3409,44,562,0.4,0.689,5,1,6214,40241,1,0,178.0,14,35821,5,0,0
4393,53,673,6.1,0.056,1,1,8017,52856,9,1,178.9,22,52372,5,0,1
5084,24,720,12.6,0.542,3,0,22612,60493,3,1,169.7,13,31833,5,0,1
6753,39,630,1.6,0.138,3,0,6662,81519,7,0,171.4,29,63990,5,0,1
4711,27,497,2.3,0.276,2,0,8587,55818,6,3,160.0,20,18549,5,0,1
6580,56,634,4.2,0.049,2,1,27323,78938,8,1,175.9,19,97968,5,0,1
5108,32,895,10.7,0.216,2,0,6750,61333,7,2,167.9,27,49498,5,0,1
1502,32,890,14.2,0.615,2,0,2188,18633,0,0,144.8,2,30519,5,0,1
2797,21,397,6.7,0.708,4,1,24214,33691,1,0,171.3,10,57376,5,0,0
4507,49,327,0.5,0.177,2,1,18260,53677,1,1,169.1,28,58547,5,0,0
2378,40,731,5.5,0.371,1,0,1375,28090,7,0,160.1,25,13141,5,0,1
7044,23,610,2.6,0.376,2,1,7301,85251,3,1,179.9,19,21068,5,0,1
12313,41,264,3.2,0.699,3,1,7960,147737,8,2,165.9,15,63705,5,0,0
10211,37,893,0.3,0.61,3,0,24219,122434,1,0,162.9,7,24256,5,0,1
4323,54,440,1.1,0.41,1,0,8010,51528,3,1,181.2,15,73721,5,0,0
12021,37,568,7.8,0.537,3,1,9253,143645,0,1,174.2,17,42964,5,0,1
5373,29,735,3.0,0.678,3,0,9486,65426,2,0,160.4,24,15830,5,0,1
4014,50,583,1.8,0.008,1,0,5581,48199,5,1,170.1,16,25868,5,0,1
3401,45,630,2.4,0.322,1,0,22874,40261,8,2,162.4,17,16679,5,0,1
4099,25,282,9.6,0.726,0,1,4299,49559,0,1,157.6,28,74061,5,0,0
3893,18,896,6.9,0.592,1,1,5495,47014,4,0,156.9,16,21722,5,0,1
5443,54,810,1.6,0.434,2,0,8064,64691,1,1,177.0,18,74578,5,0,1
5411,39,773,0.6,0.424,4,1,2778,64639,6,3,162.3,17,96045,5,0,1
4923,23,485,1.5,0.278,3,1,33267,59305,3,1,160.4,4,23989,5,1,0
6387,38,733,12.7,0.416,1,1,8097,77006,4,1,167.9,2,65701,5,0,1
10040,49,658,4.4,0.524,3,0,15672,120098,7,0,195.9,17,99098,5,0,1
8688,52,411,3.8,0.335,4,0,3766,103323,1,0,174.9,17,24919,5,0,1
2016,32,325,4.5,0.571,2,0,14319,24315,2,3,178.4,31,51306,5,0,0
1061,22,612,2.3,0.689,3,0,15325,13160,4,1,160.7,2,21036,5,0,1
8609,63,698,8.2,0.124,1,0,17200,103278,9,2,174.5,22,99974,5,0,1
2164,67,624,3.7,0.361,0,1,37197,25814,3,1,170.2,2,30999,5,0,1
4294,65,753,0.6,0.326,1,0,5184,52321,4,0,163.2,29,68582,5,0,1
2435,23,809,0.7,0.55,1,1,6979,28214,2,1,168.0,15,51543,5,0,0
1667,42,742,3.8,0.2,3,0,4120,20365,8,0,163.8,29,77244,5,0,1
6801,63,357,13.8,0.512,1,0,7502,82003,7,1,171.5,28,64560,5,0,0
7750,57,311,1.8,0.702,4,0,13784,92614,5,0,168.0,28,81913,5,0,0
3477,46,601,10.2,0.335,4,0,13202,40567,0,1,163.8,16,32788,5,0,1
1038,24,321,7.2,0.729,1,0,30109,12834,3,1,167.7,11,89805,5,0,0
3541,57,472,1.4,0.795,1,1,11993,42652,6,1,178.9,29,70048,5,0,0
6217,30,493,0.2,0.085,1,0,8106,75314,9,0,158.6,2,98141,5,0,1
2023,55,597,0.5,0.186,3,0,3383,23993,4,0,164.7,8,31221,5,0,1
5486,35,670,6.5,0.76,3,0,16204,65919,3,1,173.4,21,41757,5,0,1
4869,19,406,1.1,0.767,2,0,7149,57588,8,1,164.1,30,69115,5,0,0
6957,25,309,2.3,0.078,2,0,16501,83845,7,0,182.7,31,58275,5,0,1
5280,28,639,3.5,0.012,4,0,5768,62594,2,2,181.6,24,93605,5,0,1
2741,50,477,6.5,0.129,1,0,21174,32873,5,0,182.1,12,34324,5,0,1
10076,55,767,0.6,0.797,2,1,11037,120391,3,0,176.6,14,62753,5,0,0
4468,65,768,2.6,0.144,2,0,17922,53784,6,2,179.8,28,38734,5,0,1
4834,44,681,3.3,0.402,2,1,11033,57913,0,1,170.2,14,60605,5,0,1
2807,37,313,3.9,0.679,3,0,3865,33569,0,1,164.3,24,29590,5,0,0
3766,29,676,8.5,0.016,2,1,6049,45160,5,1,164.9,12,33096,5,0,1
2890,60,520,0.9,0.484,1,0,2909,34696,9,0,154.5,2,62142,5,0,0
4430,48,378,8.2,0.222,3,0,9392,53862,6,3,166.5,14,53261,5,0,1
13725,44,418,5.9,0.69,2,0,2514,164936,8,3,167.1,23,86986,5,0,0
2157,49,727,4.1,0.227,2,1,10250,25542,6,0,168.3,25,66698,5,0,1
1866,27,691,6.0,0.549,4,0,447,22089,8,3,195.2,12,60502,5,0,0
11881,20,260,2.7,0.539,0,0,15489,143078,9,2,162.7,24,57984,5,0,0
4334,62,253,0.7,0.177,5,0,3351,51472,8,1,167.8,29,66490,5,0,0
3289,44,879,5.5,0.028,1,0,3777,39474,7,0,191.5,9,48202,5,0,1
9172,52,737,3.7,0.327,1,0,24282,109219,6,0,163.1,29,71445,5,0,1
3417,48,264,5.1,0.231,2,0,10465,40945,2,2,159.7,8,95869,5,0,1
14700,32,811,2.1,0.647,1,0,15947,175848,2,2,168.1,20,93199,5,0,1
7381,33,785,11.9,0.64,1,0,3625,88247,4,2,163.1,16,59972,5,0,1
3667,30,370,4.4,0.366,0,0,17492,44098,6,0,180.9,10,19535,5,0,1
17932,66,472,0.4,0.485,1,0,7259,215486,9,0,171.5,7,48887,5,0,0
3417,52,898,3.0,0.483,1,0,8902,40646,6,1,159.1,15,28679,5,0,1
7671,69,734,7.1,0.662,1,1,26695,92613,0,1,173.2,25,78096,5,0,1
5881,28,590,7.9,0.34,1,0,3196,69979,7,3,171.9,9,98901,5,0,1
10732,38,892,3.4,0.22,0,1,16821,129175,0,0,156.3,4,86281,5,0,1
12542,68,526,11.3,0.212,3,0,11029,150295,3,0,174.5,31,10030,5,0,1
5010,28,307,1.6,0.429,1,1,6833,60597,1,1,175.0,23,68996,5,0,0
3127,47,361,2.6,0.359,2,0,3376,37314,4,2,156.5,6,18132,5,0,1
6476,65,651,11.4,0.352,1,0,6771,77364,5,1,157.9,28,92805,5,0,1
3272,52,405,11.3,0.073,1,0,4210,39568,3,0,166.5,12,66644,5,0,1
16449,39,789,5.8,0.575,1,1,20941,197608,3,2,163.8,15,31227,5,0,1
5334,55,215,9.8,0.171,1,0,8720,63737,6,2,176.0,19,28674,5,0,1
3947,48,526,0.5,0.158,4,0,4714,47634,3,0,165.7,26,79430,5,0,1
5490,31,807,10.0,0.33,5,0,2565,65813,1,2,168.2,22,14596,5,0,1
2190,41,858,1.9,0.182,1,0,5594,26353,3,0,159.4,24,26588,5,0,1
2743,67,201,1.0,0.467,0,0,21785,33084,6,2,179.5,2,64654,5,0,0
10099,66,209,1.4,0.297,3,0,8858,120485,0,0,162.4,31,37226,5,0,0
3313,49,633,2.7,0.359,4,0,7015,39757,3,4,159.7,28,22453,5,0,1
2622,53,324,1.4,0.43,4,0,31538,30732,5,4,170.5,19,69552,5,0,0
6781,49,280,1.9,0.163,4,1,5815,80847,7,1,180.7,24,73692,5,0,0
10010,32,684,0.7,0.125,3,0,4244,120065,7,0,174.5,31,34524,5,0,1
7565,60,851,1.8,0.704,2,0,11195,91268,8,0,164.4,20,41843,5,0,1
8934,52,349,4.2,0.347,0,1,11335,107091,4,0,165.9,20,73140,5,0,0
3121,20,539,2.9,0.33,3,0,5067,37274,1,0,156.5,2,22744,5,0,1
2094,33,328,2.1,0.028,3,0,4280,24902,2,2,189.2,15,92146,5,0,0
12098,22,637,6.9,0.398,2,1,25787,145372,1,1,185.5,27,48910,5,0,1
4049,38,700,11.2,0.443,1,0,5730,48028,8,1,172.9,26,17482,5,0,1
4228,27,257,7.1,0.447,2,0,2536,50033,5,0,169.9,12,50081,5,0,1
10904,36,397,2.0,0.566,1,1,9454,131524,0,3,158.7,29,42024,5,0,0
6861,42,410,6.8,0.142,0,1,16575,82539,2,0,168.5,1,99210,5,0,1
6460,21,244,0.8,0.202,4,0,6957,77169,6,1,178.9,23,24030,5,0,0
18015,46,296,0.7,0.649,1,0,12452,215858,6,0,177.3,14,35472,5,0,0
3340,36,478,2.1,0.758,4,0,3505,39802,4,0,165.5,4,85048,5,0,0
8575,60,734,8.2,0.109,2,0,13394,102247,2,2,178.0,22,29045,5,0,1
5085,19,609,1.4,0.398,1,0,3773,60863,6,0,181.6,24,37135,5,0,1
5774,27,660,0.3,0.171,3,0,10343,69299,4,1,170.3,11,74273,5,0,1
12296,60,590,0.7,0.048,2,1,14974,148229,5,1,179.8,7,60677,5,0,1
6665,42,243,9.8,0.26,1,1,8768,80032,2,1,186.5,13,95670,5,0,1
6788,37,226,5.0,0.115,0,0,3015,81827,5,2,189.2,14,90286,5,0,1
9353,65,296,1.5,0.568,0,0,3122,112090,6,0,164.0,7,23733,5,0,0
3948,36,747,4.1,0.427,4,0,28983,47146,7,0,174.4,22,72113,5,0,1
2970,40,820,3.7,0.115,4,0,4382,35636,1,0,177.0,11,93016,5,0,1
2625,41,766,5.3,0.007,3,0,14944,31928,1,1,169.8,20,73832,5,0,1
1510,28,418,1.3,0.647,1,1,8907,17820,5,1,182.4,20,13098,5,0,0
16877,63,384,10.0,0.141,1,0,3629,202635,7,0,170.6,25,95160,5,0,0
2535,51,268,1.9,0.485,4,1,5291,30517,4,0,168.5,11,67119,5,0,0
4303,45,329,5.9,0.27,1,0,31566,51623,0,1,156.9,21,65880,5,0,1
4162,22,766,0.1,0.468,3,0,132153,50375,0,2,153.1,9,64480,5,0,1
5910,22,808,2.3,0.253,1,0,6286,70941,9,0,166.5,31,50546,5,0,1
8017,68,798,2.2,0.07,3,0,5948,96133,8,2,141.0,27,53887,5,0,1
8236,38,830,3.9,0.178,2,1,2184,98805,3,0,182.4,28,24250,5,0,1
3463,29,533,0.4,0.15,2,1,2164,40496,9,2,178.9,25,46382,5,0,1
4445,67,353,7.8,0.342,3,0,4081,53260,0,1,176.9,4,59999,5,0,1
5822,21,746,1.2,0.527,3,0,5675,69331,7,0,181.1,2,57022,5,0,1
4233,66,278,5.7,0.211,2,0,7939,50692,1,1,167.2,2,45472,5,0,1
12892,59,778,8.1,0.01,1,1,14074,154692,1,0,172.2,25,98674,5,0,1
6598,37,612,4.1,0.415,1,1,9669,79405,0,3,166.3,9,13893,5,0,1
7638,55,745,6.8,0.485,2,0,14262,92662,0,2,181.1,19,87109,5,0,1
7315,42,808,5.4,0.77,2,0,4958,88452,8,1,144.5,15,86799,5,0,1
9937,31,368,2.2,0.472,3,0,7656,119238,0,1,181.1,21,72086,5,0,0
5478,28,880,8.3,0.377,0,0,6055,66015,5,0,151.8,21,47301,5,0,1
2257,49,862,1.7,0.459,4,0,2941,26883,6,0,167.9,18,61594,5,0,0
6246,28,782,4.2,0.742,3,0,1670,75047,3,1,159.5,16,77261,5,0,1
3324,35,714,6.8,0.663,0,1,4744,39994,4,1,168.6,2,50109,5,0,1
3578,44,513,2.4,0.258,2,0,1113,42445,3,1,164.5,26,69087,5,0,1
6987,35,231,1.8,0.19,0,0,3273,83613,3,1,166.2,12,92245,5,0,0
10331,40,486,3.1,0.21,2,1,12533,123123,9,1,175.5,29,53190,5,0,1
4977,28,793,8.5,0.404,1,0,9359,59636,0,1,172.2,1,73722,5,0,1
5915,38,242,13.3,0.595,4,0,8243,70962,5,0,180.0,2,12666,5,0,0
13647,61,816,3.9,0.403,1,0,20835,163727,9,0,174.2,14,63513,5,0,1
5678,22,200,5.4,0.054,0,0,4524,67635,9,1,154.1,27,82688,5,0,1
23412,40,772,11.7,0.579,2,0,13982,280904,6,0,193.5,7,80314,5,0,1
6900,58,469,0.5,0.645,2,0,4248,82881,6,1,150.1,17,26169,5,0,0
1708,42,379,1.3,0.232,1,1,10116,20726,7,1,173.1,15,27668,5,0,0
7723,58,717,6.2,0.531,2,0,9162,92810,6,1,177.4,17,93298,5,0,1
6177,27,302,8.7,0.341,3,1,9566,73967,5,0,172.9,9,61810,5,0,0
10655,39,209,9.7,0.711,2,0,5946,127789,7,3,168.0,13,29945,5,0,0
7360,36,782,2.7,0.676,1,1,10461,88447,2,4,184.9,2,65159,5,0,1
4522,18,289,0.5,0.42,0,0,11136,54051,8,2,181.2,27,97372,5,0,0
2357,24,425,2.9,0.553,2,0,2579,27857,2,0,169.8,15,20079,5,0,0
4335,21,869,1.3,0.707,2,0,15975,51830,3,0,165.5,20,28362,5,0,1
2950,18,325,1.7,0.397,1,0,3014,35593,9,0,161.8,11,22919,5,0,0
3469,32,408,7.4,0.251,3,0,4016,41988,5,1,162.6,19,30800,5,0,1
6996,57,296,0.4,0.603,1,1,9833,84418,7,0,169.4,14,89294,5,0,0
13385,29,273,8.8,0.176,4,0,13073,160195,2,0,153.4,27,64648,5,0,0
6227,39,826,2.8,0.311,3,0,9662,75686,9,3,169.9,4,67026,5,0,1
2398,39,390,4.5,0.693,4,0,10513,28422,5,1,178.0,27,61376,5,0,0
6417,67,881,0.5,0.58,3,1,3263,76890,4,1,164.4,30,24156,5,0,1
10076,64,255,2.1,0.323,0,0,5329,121506,4,1,169.8,11,53039,5,0,1
3408,34,752,0.5,0.172,3,1,1571,40062,4,1,173.1,16,26239,5,0,1
4535,46,231,16.3,0.285,1,1,3885,54485,8,0,174.8,23,17089,5,0,1
4958,63,726,8.2,0.227,0,0,2770,59351,6,1,168.0,26,23014,5,0,1
3068,31,773,3.1,0.141,2,0,8189,36118,8,2,187.6,30,60105,5,0,1
7251,67,866,1.3,0.595,3,1,53364,86321,8,1,170.0,2,70211,5,0,0
4570,37,483,13.5,0.202,3,0,14884,55401,5,2,156.7,2,98854,5,0,1
6321,67,693,2.1,0.363,0,0,1344,76110,5,0,166.1,9,15917,5,0,1
2885,65,386,0.9,0.309,0,1,2406,35094,3,0,183.0,22,25350,5,0,0
3780,50,697,4.1,0.786,3,1,2866,44840,7,2,182.2,27,84822,5,0,1
7581,60,641,14.4,0.313,2,1,1989,91115,1,1,152.8,31,15742,5,0,1
3929,32,329,0.0,0.064,5,0,6464,48276,4,0,167.0,31,77375,5,0,0
13851,29,838,1.4,0.072,3,0,9730,166093,0,3,164.7,23,93871,5,0,1
3866,57,491,13.9,0.473,1,0,2880,46417,9,1,177.8,21,90197,5,0,1
5624,37,313,0.9,0.479,1,0,6778,67493,1,0,158.6,29,21743,5,0,0
8600,47,398,0.6,0.335,1,0,9664,103145,0,1,185.6,21,28891,5,0,1
2098,55,212,4.2,0.345,2,0,14174,24786,5,1,155.3,31,38483,5,0,1
1708,20,470,9.9,0.043,0,0,9180,20517,1,2,168.6,4,41135,5,0,1
1967,45,800,3.2,0.413,4,1,10554,24417,3,3,158.0,8,74058,5,0,1
10483,43,414,26.1,0.404,0,1,7864,125770,4,0,176.6,23,21682,5,0,0
3529,47,643,5.7,0.12,2,1,3599,42958,6,1,149.4,26,22798,5,0,1
22809,30,711,0.4,0.083,2,0,4288,275136,9,1,168.3,18,53919,5,0,1
3503,30,646,24.7,0.099,1,0,2812,41629,0,0,168.1,15,24198,5,0,1
5490,19,273,2.6,0.081,1,1,26875,66150,4,0,161.0,2,65502,5,0,1
12397,54,736,1.7,0.488,3,0,2501,148181,3,1,182.2,22,42104,5,0,1
16377,66,300,4.1,0.157,2,0,17355,196453,6,0,187.0,28,17603,5,0,1
16931,55,375,1.8,0.201,5,0,2520,204419,9,0,166.0,11,29009,5,0,0
10147,19,626,0.5,0.139,1,0,14972,122087,6,2,171.3,17,48661,5,0,1
9085,53,316,0.0,0.766,4,0,17636,109173,7,0,163.8,7,39965,5,0,0
7012,43,365,3.0,0.684,2,1,20365,83552,3,0,157.4,31,33784,5,0,0
7840,28,240,9.1,0.184,2,1,3522,93777,3,1,158.8,8,39340,5,0,1
3530,25,628,4.2,0.262,2,0,9241,41942,9,3,159.1,30,77689,5,0,1
3008,61,543,35.7,0.168,4,0,5011,35581,4,0,182.5,10,80297,5,0,1
4904,57,623,1.7,0.394,0,1,3986,59262,4,0,174.3,24,33569,5,0,1
4437,60,565,1.6,0.016,1,0,8392,53588,2,1,160.5,3,79102,5,0,1
3744,39,319,0.9,0.537,1,0,15539,44845,4,1,161.4,13,59411,5,0,0
7463,37,808,0.9,0.419,3,1,5033,89282,4,3,160.0,23,37254,5,0,0
8718,25,856,1.7,0.719,1,1,10544,104979,7,1,151.2,17,37160,5,0,0
5182,46,428,7.9,0.132,1,1,3919,63026,6,1,175.2,13,22206,5,0,0
11926,57,329,11.8,0.643,3,0,3517,143607,7,1,168.7,31,54211,5,0,0
2477,43,551,18.5,0.634,2,0,6250,29778,4,0,187.1,27,11533,5,0,1
4375,47,517,1.3,0.102,6,1,6557,52961,1,0,149.2,19,81132,5,0,1
3196,34,848,10.7,0.319,4,0,13824,38836,7,0,178.5,29,96689,5,0,1
1603,37,536,2.0,0.136,1,1,2977,19312,8,0,179.4,22,52383,5,0,1
4676,69,472,0.6,0.204,1,0,45565,56187,1,1,180.7,9,16358,5,0,0
4568,33,316,10.2,0.211,1,1,1931,54552,0,1,172.5,21,64395,5,0,0
12186,63,567,5.1,0.445,2,0,9724,146646,5,1,179.2,29,42035,5,0,1
7175,60,293,0.9,0.329,2,0,6450,86015,2,0,173.1,16,44459,5,0,0
2658,24,367,2.8,0.758,7,0,4823,31406,0,0,162.5,30,51287,5,0,0
14949,33,540,1.7,0.101,3,0,7043,178915,5,1,166.0,5,30137,5,0,1
10225,62,860,6.7,0.779,1,0,13873,122679,7,2,165.7,9,92017,5,0,1
6969,64,894,3.0,0.185,1,0,15709,83155,8,3,181.6,28,47522,5,0,1
4290,65,351,22.7,0.618,1,1,6808,52839,5,1,182.8,9,48941,5,0,0
2763,44,785,0.3,0.271,1,0,10566,33399,5,1,178.1,6,52057,5,0,1
3931,40,473,2.2,0.114,2,0,2795,46925,0,2,170.6,21,39689,5,0,1
9445,41,753,3.3,0.686,2,0,6992,113432,4,0,149.4,10,83588,5,0,1
15225,26,695,3.5,0.247,1,1,11108,183067,2,2,178.2,18,96938,5,0,1
12406,52,300,1.9,0.527,3,0,1304,148980,6,2,177.8,11,81240,5,0,0
3665,68,756,6.5,0.453,1,0,8644,43499,8,1,172.8,24,50679,5,0,1
2510,37,281,10.4,0.377,0,1,7082,30065,5,2,174.8,28,67428,5,0,0
5348,54,728,14.0,0.397,2,0,22378,64056,4,1,161.9,24,44045,5,0,1
1700,59,272,8.2,0.586,5,0,9262,20172,6,0,166.6,15,53671,5,0,0
5966,34,213,9.5,0.07,2,0,11894,71177,8,3,161.8,7,56903,5,1,1
4498,64,632,4.0,0.535,2,1,6521,54413,4,3,168.4,14,59670,5,0,1
3715,48,356,8.7,0.717,1,0,13435,44815,4,0,178.8,8,21715,5,0,0
1887,25,331,1.8,0.046,3,1,12706,22875,9,1,174.4,19,31810,5,0,0
6688,32,537,2.5,0.113,1,1,2848,79329,3,1,159.6,15,50583,5,0,1
3570,48,603,1.9,0.573,1,0,10391,42640,4,2,188.3,19,75719,5,0,1
2435,47,575,3.1,0.35,2,1,20864,29844,6,0,171.7,18,30706,5,0,1
877,63,758,1.7,0.323,3,0,17801,10720,2,1,163.3,17,31316,5,0,1
4834,37,306,16.3,0.11,1,0,8282,57426,3,2,167.0,3,46595,5,0,1
14233,56,819,1.9,0.405,4,0,10481,171629,8,2,164.5,3,69655,5,0,0
13316,29,464,0.5,0.101,3,1,16846,158579,1,2,172.3,7,12497,5,0,0
3735,66,404,3.7,0.381,3,0,3258,44883,7,3,156.8,28,23562,5,0,1
3424,34,278,0.3,0.611,2,0,11843,41945,8,0,172.9,31,18757,5,0,0
6511,59,354,0.6,0.207,4,0,1674,77347,4,1,178.4,10,98195,5,0,1
2699,47,446,1.2,0.385,3,0,16153,32149,6,2,176.6,25,19018,5,0,0
5890,46,730,3.1,0.794,2,0,5956,69977,5,0,172.6,28,39277,5,0,1
7782,36,737,2.8,0.549,3,0,7561,94089,0,1,175.8,17,54077,5,0,1
10261,63,353,8.0,0.673,2,0,5196,122722,7,0,173.9,15,92269,5,0,0
4628,28,353,6.7,0.332,1,0,7841,56033,8,3,180.5,8,59250,5,0,1
4349,51,885,2.8,0.614,2,0,9939,52882,9,1,167.6,17,93689,5,0,1
2902,67,291,2.0,0.032,4,0,14815,34181,0,4,160.9,3,44572,5,0,0
2992,24,632,1.9,0.098,3,1,22916,35156,7,3,173.7,4,52020,5,0,1
4290,61,537,7.4,0.162,5,1,8423,51719,2,1,180.8,27,67264,5,0,1
6126,51,679,0.3,0.322,2,0,2144,73899,5,1,166.1,8,14170,5,0,1
8502,37,892,0.1,0.677,0,0,23029,101988,9,2,186.0,13,69449,5,0,1
3035,67,330,7.9,0.277,1,1,2495,36432,7,1,173.8,1,92321,5,0,0
12035,55,649,3.2,0.524,1,1,5780,145159,4,2,179.3,28,51147,5,0,1
4176,41,472,0.7,0.567,0,0,5473,49992,7,2,158.4,18,54944,5,0,0
4852,27,787,1.3,0.469,0,0,8178,58912,6,2,177.9,11,34714,5,0,1
3139,49,376,13.5,0.286,4,0,2948,37379,6,2,174.7,21,59294,5,0,1
1147,69,895,9.8,0.462,2,0,2836,14962,6,0,191.1,6,42711,5,0,1
8353,32,842,6.2,0.274,4,0,7964,99793,8,1,175.2,16,10220,5,0,1
7647,54,248,3.3,0.067,1,1,4280,92356,5,2,176.5,21,79776,5,0,0
4151,37,766,3.7,0.794,1,0,23786,49328,5,1,161.8,29,49769,5,0,1
5116,20,865,18.5,0.102,1,0,5215,61785,8,3,173.2,19,71949,5,0,1
6697,54,554,16.9,0.058,6,1,3559,80360,5,0,181.5,26,87828,5,0,1
1924,57,507,1.2,0.703,2,1,30867,23226,6,0,166.5,23,38604,5,0,0
3578,25,829,8.3,0.241,2,1,11801,43268,6,1,162.9,28,26771,5,0,1
7915,57,245,1.1,0.52,3,1,71222,95102,1,0,190.1,17,71182,5,0,0
2315,61,501,1.2,0.263,6,0,1740,27858,7,4,167.2,18,86759,5,0,1
