customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_months,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlyCharge,ChargesRatio,Country,ActiveService,PromoCode2019,Currency,Churn,LegacyPlanCode,InternalScore
CUST-00138,Male,0,No,No,33,33,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,19.92,691.12,20.94,2.8781,Brazil,1,0,BRL,No,,
CUST-00139,Male,0,Yes,No,4,4,Yes,No,No,No internet service,,No internet service,No internet service,No internet service,One year,No,Electronic check,32.38,38.35,9.59,82.2872,Brazil,1,0,BRL,Yes,,
CUST-00140,Female,0,Yes,No,72,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,18.0,1285.33,17.85,1.3993,Brazil,1,0,BRL,No,,32.9
CUST-00141,Male,0,No,Yes,4,3,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,82.22,271.91,67.98,30.1271,Brazil,1,0,BRL,No,LP002,
CUST-00142,Female,0,No,No,44,46,Yes,No,Fiber optic,Yes,No,No,No,No,Two year,Yes,Mailed check,111.98,4876.76,110.84,2.2957,Brazil,1,0,BRL,No,,
CUST-00143,Female,0,No,No,9,10,Yes,No,Fiber optic,No,,No,No,No,Month-to-month,No,Electronic check,84.86,743.62,82.62,11.3964,Brazil,1,0,BRL,No,,
CUST-00144,Female,0,Yes,No,72,72,Yes,No,DSL,No,,Yes,No,No,One year,Yes,Electronic check,64.88,4615.2,64.1,1.4055,Brazil,1,0,BRL,No,,
CUST-00145,Male,1,Yes,No,38,38,No,No phone service,DSL,No,No,Yes,No,No,Month-to-month,No,Bank transfer,28.17,1010.14,26.58,2.786,Brazil,1,0,BRL,No,,
CUST-00146,Male,0,No,No,42,42,Yes,No,DSL,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,33.93,1422.1,33.86,2.3842,Brazil,1,0,BRL,No,,
CUST-00147,Male,0,No,No,7,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,23.61,276.63,39.52,8.5041,Brazil,1,0,BRL,No,,
CUST-00148,Male,1,No,No,17,17,No,No phone service,DSL,No,No,Yes,No,No,Month-to-month,No,Bank transfer,51.3,909.99,53.53,5.6312,Brazil,1,0,BRL,No,,
CUST-00149,Female,1,Yes,Yes,28,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,32.06,948.21,33.86,3.3775,Brazil,1,0,BRL,No,,42.4
CUST-00150,Male,0,No,No,44,44,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.99,3691.42,83.9,2.2476,Brazil,1,0,BRL,Yes,,50.3
CUST-00151,Male,0,Yes,Yes,3,2,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Electronic check,99.71,264.25,88.08,37.591,Brazil,1,0,BRL,No,,
CUST-00152,Male,0,No,No,72,72,No,No phone service,DSL,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,55.56,4015.86,55.78,1.3832,Brazil,1,0,BRL,No,LP001,46.6
CUST-00153,Male,0,Yes,No,66,66,Yes,No,DSL,No,No,No,No,No,Month-to-month,Yes,Mailed check,41.97,2824.9,42.8,1.4852,Brazil,1,0,BRL,No,,
CUST-00154,Male,0,Yes,No,9,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.21,322.31,35.81,9.6533,Brazil,1,0,BRL,Yes,,
CUST-00155,Female,0,No,No,51,51,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.8,3263.53,63.99,1.9543,Brazil,1,0,BRL,No,,
CUST-00156,Male,0,No,Yes,21,21,Yes,No,DSL,,No,No,No,Yes,Two year,No,Electronic check,46.33,998.93,47.57,4.6333,Brazil,1,0,BRL,No,,
CUST-00157,Female,1,Yes,No,18,19,Yes,No,DSL,No,No,Yes,No,No,One year,Yes,Electronic check,41.17,864.2,48.01,4.7584,Brazil,1,0,BRL,No,,
CUST-00158,Male,1,No,No,11,11,Yes,No,DSL,No,Yes,No,No,Yes,One year,No,Credit card,94.39,1080.26,98.21,8.7296,Brazil,1,0,BRL,No,,
CUST-00159,Female,0,Yes,Yes,26,25,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,53.61,1378.1,53.0,3.8873,Brazil,1,0,BRL,No,,
CUST-00160,Male,0,Yes,No,39,39,Yes,No,Fiber optic,Yes,No,No,Yes,No,Two year,Yes,Mailed check,94.53,3682.97,94.44,2.566,Brazil,1,0,BRL,No,,
CUST-00161,Male,0,Yes,Yes,15,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,One year,Yes,Bank transfer,61.42,868.59,57.91,7.0631,Brazil,1,0,BRL,No,,
CUST-00162,Female,0,Yes,No,29,28,Yes,No,Fiber optic,No,No,No,Yes,No,Two year,No,Mailed check,109.47,3291.98,113.52,3.3243,Brazil,1,0,BRL,No,,
CUST-00163,Female,0,No,No,36,35,Yes,No,DSL,Yes,,Yes,Yes,No,Month-to-month,No,Electronic check,38.71,1473.75,40.94,2.6249,Brazil,1,0,BRL,No,,
CUST-00164,Female,0,Yes,Yes,37,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.26,827.78,22.37,2.6859,Brazil,1,0,BRL,No,,
CUST-00165,Male,0,No,No,1,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,127.04,127.04,14.0581,Brazil,1,0,BRL,No,LP003,
CUST-00166,Female,0,No,Yes,58,57,Yes,No,DSL,No,No,No,No,Yes,Two year,Yes,Mailed check,78.65,4593.32,79.2,1.7119,Brazil,1,0,BRL,Yes,,
CUST-00167,Male,0,Yes,Yes,18,18,Yes,No,Fiber optic,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.68,1304.7,72.48,5.643,Brazil,1,0,BRL,No,,
CUST-00168,Male,0,No,Yes,9,9,Yes,No,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,50.85,502.97,55.89,10.0899,Brazil,1,0,BRL,Yes,,52.1
CUST-00169,Female,0,Yes,No,8,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,24.9,219.13,27.39,11.3115,Brazil,1,0,BRL,No,,
CUST-00170,Female,0,No,No,19,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,91.66,1783.43,93.86,5.1367,Brazil,1,0,BRL,No,,
CUST-00171,Male,1,Yes,No,65,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.73,1669.0,25.68,1.6006,Brazil,1,0,BRL,No,LP001,
CUST-00172,Male,0,Yes,Yes,14,15,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,86.83,1175.1,83.94,7.3829,Brazil,1,0,BRL,No,,
CUST-00173,Female,0,Yes,Yes,41,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,No,Credit card,116.29,4842.31,118.11,2.401,Brazil,1,0,BRL,No,,
CUST-00174,Female,0,Yes,No,3,4,No,No phone service,DSL,No,No,No,No,Yes,Month-to-month,No,Electronic check,62.31,271.59,90.53,22.8585,Brazil,1,0,BRL,No,,
CUST-00175,Female,0,Yes,No,19,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,88.61,1754.35,92.33,5.048,Brazil,1,0,BRL,No,,
CUST-00176,Male,0,No,No,72,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,86.6,6346.13,88.14,1.3644,Brazil,1,0,BRL,No,,
CUST-00177,Male,0,No,Yes,44,44,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Two year,No,Mailed check,62.18,2764.79,62.84,2.2482,Brazil,1,0,BRL,No,LP003,
CUST-00178,Male,0,No,No,7,7,Yes,No,Fiber optic,No,No,No,Yes,No,One year,No,Electronic check,82.26,601.17,85.88,13.6606,Brazil,1,0,BRL,Yes,,
CUST-00179,Male,0,No,No,20,21,Yes,No,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.99,1594.14,79.71,5.14,Brazil,1,0,BRL,Yes,,
CUST-00180,Male,1,Yes,No,7,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.18,140.23,20.03,17.121,Brazil,1,0,BRL,No,,
CUST-00181,Male,0,Yes,No,15,15,Yes,No,DSL,No,No,No,No,No,Month-to-month,No,Electronic check,45.44,582.19,38.81,7.7916,Brazil,1,0,BRL,No,,
CUST-00182,Female,0,Yes,Yes,45,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.87,923.08,20.51,2.2585,Brazil,1,0,BRL,No,LP001,
CUST-00183,Male,1,Yes,No,44,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.13,1090.79,24.79,2.4849,Brazil,1,0,BRL,No,,45.5
CUST-00184,Male,0,No,No,7,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.19,181.38,25.91,9.9737,Brazil,1,0,BRL,No,,
CUST-00185,Male,1,No,No,72,72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,One year,No,Credit card,114.62,8272.06,114.89,1.3855,Brazil,1,0,BRL,Yes,,49.1
CUST-00186,Female,0,Yes,No,26,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.43,533.87,20.53,4.5675,Brazil,1,0,BRL,No,,
CUST-00187,Male,0,Yes,No,14,14,Yes,No,Fiber optic,,Yes,No,No,No,Month-to-month,No,Credit card,83.66,1161.75,82.98,7.195,Brazil,1,0,BRL,No,,
CUST-00188,Male,0,No,No,20,21,Yes,Yes,DSL,,Yes,No,No,No,Two year,Yes,Credit card,38.97,877.78,43.89,4.4346,Brazil,1,0,BRL,No,,
CUST-00189,Female,0,No,Yes,27,27,Yes,Yes,Fiber optic,No,,No,No,Yes,Two year,No,Credit card,69.6,1872.92,69.37,3.7141,Brazil,1,0,BRL,No,,65.1
CUST-00190,Male,0,Yes,No,24,24,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Two year,No,Credit card,93.52,2194.56,91.44,4.2595,Brazil,1,0,BRL,No,,
CUST-00191,Male,0,No,No,19,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.36,373.56,19.66,6.5036,Brazil,1,0,BRL,Yes,,
CUST-00192,Male,0,No,No,21,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Two year,Yes,Electronic check,103.81,2092.23,99.63,4.9593,Brazil,1,0,BRL,No,,
CUST-00193,Male,0,Yes,No,5,4,Yes,No,DSL,No,Yes,Yes,Yes,No,Two year,No,Mailed check,48.3,268.28,53.66,17.9367,Brazil,1,0,BRL,No,LP001,
CUST-00194,Male,0,Yes,Yes,50,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Two year,Yes,Mailed check,57.91,2873.81,57.48,2.0144,Brazil,1,0,BRL,No,,
CUST-00195,Female,1,No,No,23,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,21.12,468.21,20.36,4.5012,Brazil,1,0,BRL,No,LP002,
CUST-00196,Female,1,No,No,4,4,Yes,Yes,DSL,No,Yes,Yes,No,No,One year,No,Credit card,35.48,120.43,30.11,29.2185,Brazil,1,0,BRL,No,,
CUST-00197,Female,1,No,Yes,43,44,No,No phone service,DSL,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,69.34,2974.61,69.18,2.3303,Brazil,1,0,BRL,No,,
CUST-00198,Male,0,Yes,No,72,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,One year,Yes,Mailed check,91.52,6528.08,90.67,1.4017,Brazil,1,0,BRL,No,,
CUST-00199,Male,0,Yes,Yes,72,71,Yes,No,DSL,Yes,Yes,No,No,No,One year,No,Electronic check,92.24,6657.09,92.46,1.3854,Brazil,1,0,BRL,No,,
CUST-00200,Male,0,No,No,13,13,Yes,No,DSL,Yes,No,No,No,No,Two year,Yes,Electronic check,44.37,505.67,38.9,8.7572,Brazil,1,0,BRL,No,,
CUST-00201,Female,0,No,No,4,4,Yes,No,DSL,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,42.12,130.69,32.67,31.9842,Brazil,1,0,BRL,Yes,,
CUST-00202,Male,0,Yes,No,21,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.62,504.56,24.03,4.2764,Brazil,1,0,BRL,No,,44.9
CUST-00203,Male,0,No,No,3,2,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,70.87,231.42,77.14,30.4922,Brazil,1,0,BRL,No,,
CUST-00204,Female,0,No,No,72,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Two year,No,Mailed check,105.38,7621.64,105.86,1.3825,Brazil,1,0,BRL,No,,
CUST-00205,Male,0,No,No,6,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,Month-to-month,No,Credit card,95.41,679.98,113.33,14.0107,Brazil,1,0,BRL,Yes,,38.5
CUST-00206,Female,0,No,No,8,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,21.91,172.3,21.54,12.6428,Brazil,1,0,BRL,Yes,LP002,
CUST-00207,Female,0,No,No,15,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,25.26,379.97,25.33,6.6304,Brazil,1,0,BRL,No,,
CUST-00208,Female,0,Yes,No,14,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,Two year,Yes,Electronic check,71.32,985.26,70.38,7.2314,Brazil,1,0,BRL,No,,
CUST-00209,Male,1,No,Yes,47,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,26.11,1205.0,25.64,2.165,Brazil,1,0,BRL,No,,
CUST-00210,Male,0,Yes,No,18,18,No,No phone service,DSL,No,,No,Yes,No,Two year,Yes,Bank transfer,54.67,933.53,51.86,5.85,Brazil,1,0,BRL,No,,
CUST-00211,Male,0,No,Yes,5,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Two year,No,Electronic check,66.11,334.75,66.95,19.6902,Brazil,1,0,BRL,No,,
CUST-00212,Male,0,Yes,No,9,10,Yes,No,Fiber optic,No,No,Yes,No,No,Month-to-month,No,Electronic check,79.14,730.01,81.11,10.8261,Brazil,1,0,BRL,Yes,,
CUST-00213,Male,0,No,No,21,22,Yes,Yes,DSL,No,Yes,No,No,No,Month-to-month,Yes,Credit card,43.28,929.42,44.26,4.6517,Brazil,1,0,BRL,No,,
CUST-00214,Male,0,Yes,No,4,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,83.39,336.78,84.2,24.6877,Brazil,1,0,BRL,No,,
CUST-00215,Male,0,Yes,No,28,28,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,41.77,1215.87,43.42,3.4326,Brazil,1,0,BRL,Yes,,
CUST-00216,Female,0,Yes,No,25,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.03,702.22,28.09,3.986,Brazil,1,0,BRL,Yes,,
CUST-00217,Male,0,Yes,No,37,37,Yes,No,Fiber optic,No,No,No,Yes,No,Two year,No,Bank transfer,103.23,3799.04,102.68,2.7166,Brazil,1,0,BRL,Yes,LP001,55.3
CUST-00218,Female,0,No,Yes,72,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Two year,Yes,Credit card,30.79,2170.53,30.15,1.4179,Brazil,1,0,BRL,No,,
CUST-00219,Male,0,No,Yes,72,72,Yes,Yes,DSL,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,43.34,3043.03,42.26,1.4238,Brazil,1,0,BRL,No,,64.5
CUST-00220,Male,1,No,Yes,72,72,Yes,Yes,DSL,,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.18,4549.98,63.19,1.3663,Brazil,1,0,BRL,No,,
CUST-00221,Male,0,Yes,No,8,8,No,No phone service,No,,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,23.77,155.21,19.4,15.2167,Brazil,1,0,BRL,No,,
CUST-00222,Female,0,Yes,Yes,4,4,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,95.24,334.68,83.67,28.3723,Brazil,1,0,BRL,No,,
CUST-00223,Female,1,Yes,No,10,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,27.47,253.82,25.38,10.7802,Brazil,1,0,BRL,No,,
CUST-00224,Female,0,Yes,No,67,67,Yes,No,DSL,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,19.88,1318.04,19.67,1.5072,Brazil,1,0,BRL,No,,
CUST-00225,Female,0,No,Yes,72,72,Yes,Yes,DSL,No,No,No,Yes,Yes,Two year,Yes,Electronic check,73.56,5378.25,74.7,1.3675,Brazil,1,0,BRL,No,,
CUST-00226,Male,0,Yes,No,58,59,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Mailed check,81.27,4697.25,80.99,1.7298,Brazil,1,0,BRL,Yes,,
CUST-00227,Female,0,Yes,No,3,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,73.18,351.21,117.07,20.7774,Brazil,1,0,BRL,No,,
CUST-00228,Male,1,Yes,Yes,72,72,Yes,No,DSL,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,63.47,4573.02,63.51,1.3876,Brazil,1,0,BRL,No,,
CUST-00229,Male,0,Yes,No,16,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,One year,Yes,Electronic check,72.64,1265.09,79.07,5.7373,Brazil,1,0,BRL,No,,
CUST-00230,Female,1,No,No,1,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,60.53,105.23,105.23,56.9801,Brazil,1,0,BRL,No,,
CUST-00231,Female,0,No,No,17,17,Yes,No,DSL,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,56.69,981.78,57.75,5.7683,Brazil,1,0,BRL,No,,
CUST-00232,Female,0,Yes,No,1,1,No,No phone service,DSL,No,,Yes,Yes,No,Two year,Yes,Credit card,56.86,135.75,135.75,41.5795,Brazil,1,0,BRL,No,,
CUST-00233,Female,0,Yes,No,23,22,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.31,1351.24,58.75,4.1642,Brazil,1,0,BRL,No,,46.0
CUST-00234,Female,0,Yes,No,12,12,Yes,No,Fiber optic,No,No,No,Yes,No,One year,Yes,Bank transfer,65.99,823.61,68.63,8.0026,Brazil,1,0,BRL,No,,
CUST-00235,Female,0,Yes,Yes,19,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,62.56,1304.52,68.66,4.792,Brazil,1,0,BRL,No,,
CUST-00236,Female,1,Yes,No,28,28,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,108.12,3002.44,107.23,3.5999,Brazil,1,0,BRL,Yes,,
CUST-00237,Female,0,No,No,60,60,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,23.3,1348.25,22.47,1.7269,Brazil,1,0,BRL,No,,
CUST-00238,Male,1,No,Yes,32,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,30.55,943.79,29.49,3.2335,Brazil,1,0,BRL,No,LP002,
CUST-00239,Female,0,No,No,17,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,25.65,523.66,30.8,4.8889,Brazil,1,0,BRL,No,LP001,
CUST-00240,Female,1,Yes,No,51,51,No,No phone service,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,109.04,5633.58,110.46,1.9352,Brazil,1,0,BRL,No,,36.3
CUST-00241,Male,0,Yes,No,70,70,Yes,No,DSL,No,,No,No,Yes,One year,No,Electronic check,72.4,5041.74,72.02,1.4357,Brazil,1,0,BRL,No,,
CUST-00242,Female,0,No,No,3,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,71.79,97.64,32.55,72.7798,Brazil,1,0,BRL,Yes,,
CUST-00243,Male,1,No,No,22,22,No,No phone service,Fiber optic,No,No,No,No,No,One year,Yes,Bank transfer,72.75,1590.21,72.28,4.572,Brazil,1,0,BRL,No,,
CUST-00244,Male,0,No,No,10,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,18.83,137.64,13.76,13.5819,Brazil,1,0,BRL,No,LP001,
CUST-00245,Female,0,Yes,No,1,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,18.0,0.0,0.0,1800.0,Brazil,1,0,BRL,No,,
CUST-00246,Male,0,No,No,33,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.87,668.99,20.27,3.2642,Brazil,1,0,BRL,No,,
CUST-00247,Male,0,Yes,No,59,58,Yes,No,DSL,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.1,3465.42,58.74,1.7338,Brazil,1,0,BRL,Yes,,
CUST-00248,Male,1,No,No,5,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,24.22,215.26,43.05,11.1995,Brazil,1,0,BRL,Yes,,
CUST-00249,Male,0,No,No,50,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,73.9,3660.82,73.22,2.0181,Brazil,1,0,BRL,No,,
CUST-00250,Female,0,No,No,57,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,18.0,1096.63,19.24,1.6399,Brazil,1,0,BRL,No,,
CUST-00251,Male,0,Yes,No,72,71,Yes,No,Fiber optic,Yes,Yes,No,No,No,One year,No,Mailed check,48.82,3503.97,48.67,1.3929,Brazil,1,0,BRL,No,,
CUST-00252,Female,0,No,No,9,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,48.19,377.17,41.91,12.7429,Brazil,1,0,BRL,No,,65.1
CUST-00253,Male,0,Yes,Yes,70,70,Yes,Yes,Fiber optic,No,,No,Yes,Yes,Month-to-month,No,Electronic check,70.22,4940.85,70.58,1.4209,Brazil,1,0,BRL,Yes,,
CUST-00254,Male,0,Yes,No,11,12,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,70.98,761.23,69.2,9.3121,Brazil,1,0,BRL,No,,
CUST-00255,Male,0,Yes,No,24,24,No,No phone service,Fiber optic,Yes,No,No,No,No,Month-to-month,No,Electronic check,87.07,2079.32,86.64,4.1854,Brazil,1,0,BRL,No,,
CUST-00256,Male,0,No,Yes,1,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.22,26.47,26.47,69.9672,Brazil,1,0,BRL,Yes,,
CUST-00257,Female,0,Yes,No,1,1,Yes,No,DSL,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,61.68,21.07,21.07,279.4744,Brazil,1,0,BRL,Yes,,
CUST-00258,Female,0,Yes,No,38,39,Yes,No,DSL,No,Yes,Yes,No,Yes,Two year,No,Electronic check,50.25,1828.44,48.12,2.7467,Brazil,1,0,BRL,No,,
CUST-00259,Male,0,No,No,17,17,Yes,No,DSL,,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.97,676.93,39.82,5.8959,Brazil,1,0,BRL,No,,
CUST-00260,Male,0,Yes,Yes,8,9,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,73.01,632.28,79.04,11.5289,Brazil,1,0,BRL,Yes,,
CUST-00261,Female,0,No,No,6,7,Yes,Yes,No,No internet service,,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.05,99.22,16.54,23.9972,Brazil,1,0,BRL,Yes,,
CUST-00262,Male,0,Yes,No,33,33,Yes,No,DSL,No,No,Yes,No,Yes,One year,No,Bank transfer,68.73,2275.79,68.96,3.0187,Brazil,1,0,BRL,No,,42.3
CUST-00263,Male,0,Yes,Yes,1,1,Yes,Yes,DSL,No,Yes,No,No,Yes,One year,Yes,Bank transfer,52.74,128.02,128.02,40.8774,Brazil,1,0,BRL,No,,
CUST-00264,Male,0,No,No,49,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,28.92,1412.59,28.83,2.0459,Brazil,1,0,BRL,No,,
CUST-00265,Female,0,Yes,No,2,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,28.15,60.6,30.3,45.6981,Brazil,1,0,BRL,No,,
CUST-00266,Female,0,Yes,Yes,6,6,Yes,Yes,DSL,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,41.22,250.08,41.68,16.4171,Brazil,1,0,BRL,No,,
CUST-00267,Female,0,No,No,14,14,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,86.74,1180.24,84.3,7.3431,Brazil,1,0,BRL,Yes,,
CUST-00268,Male,0,No,No,19,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Month-to-month,No,Credit card,41.51,,38.9,5.6093,Brazil,1,0,BRL,Yes,,
CUST-00269,Male,0,No,No,13,13,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Credit card,80.62,998.6,76.82,8.0652,Brazil,1,0,BRL,Yes,LP001,
CUST-00270,Female,0,Yes,Yes,11,11,Yes,No,Fiber optic,,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.02,502.63,45.69,8.7405,Brazil,1,0,BRL,No,LP003,
CUST-00271,Female,1,Yes,Yes,72,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1333.89,18.53,1.3484,Brazil,1,0,BRL,No,,
CUST-00272,Female,0,No,Yes,30,30,Yes,No,DSL,No,No,No,No,Yes,One year,Yes,Electronic check,69.78,2133.65,71.12,3.2689,Brazil,1,0,BRL,No,,
CUST-00273,Female,0,No,No,1,1,Yes,Yes,DSL,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,44.55,25.62,25.62,167.3554,Brazil,1,0,BRL,No,LP001,
CUST-00274,Male,0,No,No,16,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,97.25,1610.67,100.67,6.0341,Brazil,1,0,BRL,No,,
CUST-00275,Female,0,No,Yes,62,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.95,6274.27,101.2,1.6087,Brazil,1,0,BRL,Yes,,45.4
